IOC, Valid From, Valid Until, Link
Network traffic to 89.117.23.185 on port 2221,2024-02-19T00:00:00Z,2024-04-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e8b6415c-76a1-47b3-bd25-8b4da8de1a33
Network traffic to 89.117.55.179 on port 2083,2023-12-20T00:00:00Z,2024-01-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8a6c03c9-8375-4044-b1fe-8aaf7e06248d
Network traffic to 158.220.80.167 on port 2967,2024-02-08T00:00:00Z,2024-03-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9f5de56d-50c2-4364-b8bc-caad7a185467
Network traffic to 141.95.108.252 on port 2078,2023-12-01T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7c0d8c40-c971-4c6e-b718-6c835dfe5155
Network traffic to 136.244.98.80 on port 13783,2023-11-06T00:00:00Z,2023-12-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3c48453e-a475-49f9-b00f-1f9d95b93af4
Network traffic to 172.232.188.124 on port 2083,2023-10-24T00:00:00Z,2023-11-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a8c9063c-a9c7-4627-ba8a-f09bd510fe1a
Network traffic to 94.199.173.6 on port 2222,2023-05-17T00:00:00Z,2023-06-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1302cb89-f7f4-4dd5-8965-8b940e7ecce3
Network traffic to 155.138.140.156 on port 13720,2023-12-18T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e7793450-2217-4555-95af-1cc1c2580ce8
172.232.162.97,2024-02-14T00:00:00Z,2024-02-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e5e06765-34a0-49a5-8c8e-3e875efbea1c
Network traffic to 109.107.182.19 on port 443,2023-10-19T00:00:00Z,2023-11-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--eff97378-a085-40ad-87c5-6d4e775027b0
Network traffic to 95.179.214.49 on port 5242,2023-11-13T00:00:00Z,2023-12-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9c87145e-366d-4e08-80d5-d5dff1dc4be6
23.227.194.96,2023-02-01T00:00:00Z,2023-08-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--557b8842-0a1b-4d30-8978-ac4b79b4d896
Network traffic to 198.38.94.213 on port 2224,2024-03-06T00:00:00Z,2024-04-13T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5b706684-e935-44bd-8b09-1e01a020a0b3
Network traffic to 64.176.190.166 on port 2222,2023-11-17T00:00:00Z,2023-12-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--44bae254-29cc-4723-ae00-b45082be946e
Network traffic to 15.235.45.155 on port 2221,2023-10-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--49782322-07db-4da3-a5ed-17416a083e28
Network traffic to 85.215.162.167 on port 2078,2023-05-21T00:00:00Z,2023-07-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--16fa94b5-63a1-4108-9ed4-3e9c5ad7c8e1
Network traffic to 65.20.77.19 on port 5242,2023-11-09T00:00:00Z,2023-12-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3aee4748-ef78-463d-9f37-56be263ab3ca
Network traffic to 34.135.79.247 on port 443,2023-10-21T00:00:00Z,2023-11-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0aadbdef-c0f7-48a0-b43c-afc800c4f7da
Network traffic to 45.32.188.56 on port 2967,2023-12-07T00:00:00Z,2024-05-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--17c6e55e-8d11-4685-96bb-d93c4e195677
Network traffic to 154.38.184.3 on port 2223,2024-01-23T00:00:00Z,2024-04-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cb8d8c21-22a7-4022-aeeb-44cadc9f2d44
Network traffic to 104.200.28.75 on port 2222,2023-10-30T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2430aed9-1b03-4a26-bcdf-b1b5ada5face
Network traffic to 104.207.143.168 on port 2222,2023-12-20T00:00:00Z,2024-01-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c63fb044-b39e-499b-84ce-0cf388ce995c
Network traffic to 156.251.137.134 on port 5000,2023-10-23T00:00:00Z,2023-11-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a9f28706-c1d2-492a-97d5-510c55df6212
Network traffic to 172.232.189.84 on port 23399,2023-11-15T00:00:00Z,2023-12-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f50c8aa4-0f79-4221-aa1f-e8385837ba05
Network traffic to 45.32.248.100 on port 2226,2024-02-13T00:00:00Z,2024-03-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ebec9699-b9bf-4f04-9b17-7034bb77f4be
Network traffic to 109.107.182.17 on port 443,2023-10-20T00:00:00Z,2023-11-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4690cedb-090a-4e8f-9373-4b3a3e815167
Network traffic to 43.229.78.74 on port 2226,2024-02-14T00:00:00Z,2024-03-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d0b4bb1e-a23d-48b2-97d6-b609802c4cd6
Network traffic to 70.34.207.219 on port 5000,2023-12-07T00:00:00Z,2024-01-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--77c931ce-d03e-4a62-87c1-5e45b276a157
Network traffic to 167.179.93.21 on port 1194,2023-12-15T00:00:00Z,2024-01-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7fc9d257-26fb-4088-9785-5324e1976ce3
Network traffic to 149.28.17.176 on port 1194,2023-12-13T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0c008347-ddf2-40d5-9fcd-2e5af134993d
62.197.48.230,2023-02-01T00:00:00Z,2023-03-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a08de1bf-a241-494b-9e5d-0669a77f58f0
Network traffic to 172.234.16.175 on port 2083,2023-10-30T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--efccee24-dc93-4eba-8c72-37d5cdecd9a5
Network traffic to 154.12.252.84 on port 23399,2023-10-23T00:00:00Z,2023-12-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--880e7c21-a71f-46ae-9e6a-f8864755c803
Network traffic to 45.32.235.46 on port 5242,2023-12-07T00:00:00Z,2024-05-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--64e04dd8-ccbf-4350-a75e-d5ed00b11558
Network traffic to 149.28.49.170 on port 23399,2023-11-09T00:00:00Z,2023-12-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ab6dd770-f205-458f-bec9-0490af666e52
Network traffic to 89.117.55.178 on port 2083,2023-12-20T00:00:00Z,2024-01-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c62d8864-b12d-4ebc-8e38-082bcebf3033
Network traffic to 172.232.173.219 on port 5938,2023-12-14T00:00:00Z,2024-01-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--50571ae8-f7be-4018-9c28-f693acbd55ba
Network traffic to 139.99.216.90 on port 13720,2023-10-23T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f482c24f-36ff-4c45-a40e-57938357f98b
Network traffic to 216.238.79.12 on port 2221,2023-12-18T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6b32dd8c-3d6b-4390-9c1b-db48a2ac1d60
Network traffic to 194.233.91.144 on port 5000,2024-03-26T00:00:00Z,2024-05-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4c058b3e-a1cc-4e08-ae10-f673c09b744b
154.80.229.76,2023-05-17T00:00:00Z,2023-06-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--209636cd-041c-4f38-aeef-588214de4339
Network traffic to 154.221.30.136 on port 13724,2023-10-01T00:00:00Z,2024-05-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8a023bfc-70d2-42f5-bbb7-586682999ac8
Network traffic to 172.232.172.117 on port 1194,2023-12-20T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b7c90742-eba1-4e20-9265-8f3877d1d475
Network traffic to 172.232.54.192 on port 2224,2023-12-18T00:00:00Z,2024-01-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b520c19e-5e88-45d2-a107-9887f2a4d4bb
Network traffic to 135.125.124.72 on port 2078,2023-09-25T00:00:00Z,2023-11-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f77e5b5b-70ed-4aac-a704-084125383a48
Network traffic to 172.232.161.248 on port 13783,2023-12-20T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6af15c80-e009-45a7-b057-1be43f4fc3fc
Network traffic to 140.82.56.164 on port 5632,2023-10-31T00:00:00Z,2023-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6dc67fbb-ab10-4d8a-9c5d-47959062fb3b
Network traffic to 51.68.144.135 on port 2083,2023-10-31T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--579113a9-9622-46dd-b90d-ce2a4b4275cb
Network traffic to 161.97.98.95 on port 2083,2023-12-08T00:00:00Z,2024-01-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--91f0fa1f-2b51-4996-8518-866881f565fb
Network traffic to 70.34.223.164 on port 5000,2024-03-06T00:00:00Z,2024-04-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c7fdd900-f219-404f-934f-b4c31c6e315b
Network traffic to 109.107.182.15 on port 443,2023-10-20T00:00:00Z,2023-11-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d12a3a5a-b729-45c1-8154-61d046e0fb6d
Network traffic to 45.33.76.163 on port 2223,2023-10-24T00:00:00Z,2023-12-01T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--95372e90-91f8-4ff2-af19-5003e29e6872
Network traffic to 172.232.189.166 on port 1194,2023-12-18T00:00:00Z,2024-01-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f8f56526-edbf-4f1b-9235-9b78d5b75cfc
Network traffic to 45.154.24.57 on port 2078,2023-05-17T00:00:00Z,2023-08-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--83039516-e427-472c-8ce1-b50c7eeaedec
Network traffic to 210.243.8.247 on port 23399,2023-10-01T00:00:00Z,2024-05-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9ff67eb9-06dd-400c-a99f-ce1573f2423f
Network traffic to 149.248.53.65 on port 2221,2023-11-06T00:00:00Z,2023-12-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c175a3c0-8357-485e-bfc7-b11c236b1e4f
Network traffic to 172.232.7.224 on port 9785,2023-12-21T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f88a2e51-dd4a-4794-81b1-b3defefcc98c
Network traffic to 154.38.175.241 on port 13721,2024-02-19T00:00:00Z,2024-03-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--177634a6-eb54-473f-80fd-d8cf805ba7bb
Network traffic to 78.47.233.121 on port 443,2024-01-24T00:00:00Z,2024-02-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--db8d65a7-f5b6-4027-a6d9-a34904fe17a1
Network traffic to 95.179.141.41 on port 1194,2023-11-04T00:00:00Z,2023-12-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5ddb2bf7-e32d-429f-b46e-04e4a504ea29
Network traffic to 70.34.209.101 on port 13720,2023-10-01T00:00:00Z,2023-12-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--354cb77a-5044-4b6a-89ab-451fea1eb60d
95.179.182.147,2023-11-13T00:00:00Z,2023-11-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--451df398-c9f2-4d19-bad6-cb9434328af3
Network traffic to 15.235.143.190 on port 2224,2023-10-23T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1b1dac36-6085-4bf5-b04e-8b91f2a2f10e
Network traffic to 15.235.47.206 on port 13783,2023-10-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--08f4a95b-8498-4f80-9ca0-c70b347c5746
Network traffic to 70.34.223.131 on port 5938,2023-11-13T00:00:00Z,2023-12-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0eca9748-f4a8-46c8-9608-8daba2f16fea
Network traffic to 155.138.147.62 on port 2223,2024-02-14T00:00:00Z,2024-03-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--547b7bbc-cbe2-4359-a501-1262a4170a4c
Network traffic to 95.179.247.197 on port 13782,2023-12-20T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cdbff684-0c76-4ffa-875b-f8c0710ef0b0
Network traffic to 172.232.164.159 on port 5632,2023-12-13T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--88cb6674-5133-46ef-a82e-f27d5488f6a0
Network traffic to 216.128.136.231 on port 13786,2023-12-07T00:00:00Z,2024-05-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b58dc215-74a6-4073-b810-fbdbfcf9a6b1
Network traffic to 109.107.182.11 on port 443,2023-10-19T00:00:00Z,2023-11-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bc1d6fdb-06ff-4ada-b3b6-d4a797d698f4
Network traffic to 15.235.44.231 on port 5938,2023-10-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cd581c8d-cd0a-47cc-8629-7e08a1f8c36d
Network traffic to 65.20.69.208 on port 5000,2024-03-01T00:00:00Z,2024-03-31T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--84f4d040-cac5-4258-8ea1-5522eb033530
Network traffic to 207.148.103.233 on port 2967,2023-12-06T00:00:00Z,2024-01-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2ffd39c9-fd36-424c-bdae-26b50e5b5ae8
Network traffic to 158.247.202.180 on port 13783,2023-11-06T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f130112d-88b1-44f5-9638-15aafd3c03d8
Network traffic to 172.233.155.253 on port 2078,2024-04-05T00:00:00Z,2024-05-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9b5e07d5-dccc-45af-92fa-0353703bf322
Network traffic to 85.106.94.167 on port 5631,2023-10-17T00:00:00Z,2023-11-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--03282663-68d5-4a96-8de4-af4676d452c5
Network traffic to 185.187.235.158 on port 23399,2023-12-20T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--085456e4-f969-4216-afe1-33d2d6aecf09
104.129.55.106,2024-02-13T00:00:00Z,2024-03-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a76c046b-7913-467b-908c-6f8fe83b5fa6
Network traffic to 158.247.196.155 on port 9785,2023-11-15T00:00:00Z,2023-12-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--221387ff-0e78-4b9e-8ee1-ad0f3ff3f564
Network traffic to 172.232.163.111 on port 5938,2023-12-13T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7782d72e-2344-49c3-83a8-241c1bf5f9bd
Network traffic to 64.176.225.21 on port 2225,2023-12-07T00:00:00Z,2024-01-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3288f7c9-b317-4ae2-b600-7ff75172f73d
Network traffic to 51.83.253.102 on port 9785,2023-12-01T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c4da48e5-8a00-424c-8a8a-38740ad078e0
Network traffic to 172.232.189.141 on port 2078,2023-12-21T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cd7fafea-d914-423c-9514-78fcd649f040
Network traffic to 65.20.84.254 on port 1378,2023-11-06T00:00:00Z,2023-12-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9b2a617c-90df-454e-9f02-ff9bebb86b65
Network traffic to 57.128.164.11 on port 5242,2023-12-01T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--96e41bf0-a925-4af0-8c84-dfa6df8e1c0e
Network traffic to 185.106.94.167 on port 5631,2023-10-28T00:00:00Z,2023-12-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1c72726c-ca43-4e3c-8524-f077d9862709
Network traffic to 139.177.198.199 on port 2226,2023-10-24T00:00:00Z,2023-12-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b5eb5de7-4085-42c4-9267-29b5435f4d86
Network traffic to 172.232.172.171 on port 13721,2023-12-21T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e74bddc7-4482-4310-812b-cccf1b23369d
Network traffic to 65.20.78.68 on port 13721,2023-10-01T00:00:00Z,2023-12-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1e72a39c-24a1-4ad1-b9cc-4011551df575
Network traffic to 198.13.58.126 on port 2223,2023-11-06T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5a3a9bdb-17bb-4d4b-9361-aa8c724fdb0f
Network traffic to 107.191.56.230 on port 13783,2023-12-20T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--798c32fd-1f12-46b0-b038-d1dbcd19590d
85.239.243.155,2024-02-08T00:00:00Z,2024-03-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e4fa6718-c59b-449f-8d60-8b8f397d516c
Network traffic to 45.32.21.184 on port 5242,2024-02-14T00:00:00Z,2024-03-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--281fd910-f5f3-4a4d-a408-209b150d6a74
57.128.165.176,2024-02-19T00:00:00Z,2024-03-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--de8ff262-80b0-4fa6-bd8d-fae4acdd97fe
185.87.150.108,2023-02-01T00:00:00Z,2023-02-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cb7f8560-e003-4c27-a6bc-08c9aff1f6e7
